alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,8,0.466667,25,0,Agis-r0,15566494339613965040,4e367b50d15bccf9246f7703cb7c907549dc656d7bdedeed8b0ee292ec3265a6,eval,Agis
40,3,0.4,25,1,Agis-r1,16323045806345540192,e89d306a8aaefde72a81ca8f79f3127462b2d83f9376da342101e0ec67e48eed,eval,Agis
40,10,0.933333,25,2,Agis-r2,17969966737673119908,43a5eee6c4f930ce785831231b8af7c421a15fa5672da870f1fef371e9c0834d,eval,Agis
40,8,0.333333,27,0,Bbnplanet-r0,4258277787877543916,3b8db930d06ce87a9f1cea856d9d34ec0b8fb16cf23fa3be28ed8756d2d2a662,dev,Bbnplanet
40,14,0.666667,27,1,Bbnplanet-r1,6938569428179988182,7d8075af3d978da120e34b4db383d6b7fb64663727a1f1e097d87ee02a3895ef,dev,Bbnplanet
40,7,0.666667,21,0,Belnet2008-r0,15286802624455833325,208b4ce30dd6ce565710bf9d16b5c80aad5f6137ed1a9d7fba1f0ea58d1a1a55,eval,Belnet2008
40,8,0.333333,21,1,Belnet2008-r1,871697653947309889,e489773e69f2b06729fc70e8bf97decc5a3a8dfbabee40a36992845289500f81,eval,Belnet2008
40,2,0.8,21,2,Belnet2008-r2,16180033288022385135,c7fc1d36efc15212212250f599e60a65bdce029dd72dbd8b970d191ec4bc741e,eval,Belnet2008
40,5,0.533333,18,0,BsonetEurope-r0,11115118226998395478,ea20c9d30ac3f6681e4d8b4e424e031968f31b207e1d9ccc3cd18c4c5fa5ac03,eval,BsonetEurope
40,2,0.533333,18,1,BsonetEurope-r1,7815623503489987564,78a584e489ef51da368b0f796c791869add269c9fda39016be608ab9e9a277ac,eval,BsonetEurope
40,10,0.333333,18,2,BsonetEurope-r2,1140146593298868457,3169501f668f53bdbe50f94bfa23199421719a127b2bcdd91135c80d99c90a58,eval,BsonetEurope
40,19,0.333333,36,0,BtNorthAmerica-r0,14150741444119254475,69b4e3775a69993a4c6d44ae831d1ad67f016abcec2c7100803d3b0b37c6e3ce,eval,BtNorthAmerica
40,16,1.0,36,1,BtNorthAmerica-r1,3401516565899209509,57ccaf4dc4252a37ef51a5facf37a071c6e78e5c90d84a5734b7618fa1c25277,eval,BtNorthAmerica
40,12,0.333333,36,2,BtNorthAmerica-r2,10094003056187242629,e2be4ff17dda68caf9d0344a5e6122e1709bf77a1978c311eed3d47d203daf18,eval,BtNorthAmerica
40,16,0.6,32,0,Canerie-r0,4120132187390513045,175f717f3606b71a6617b42712474186c6b71c052d9fb936ad00d84c08e18335,dev,Canerie
40,13,0.866667,32,1,Canerie-r1,7139684576512261099,63e2f2278566fcb4a51f3b14386dfb271f2b3fc9dd516837ac2bbb8df158be33,dev,Canerie
40,7,0.4,39,0,Cesnet200603-r0,726445141633008049,1c41d6d1d572c5bdeef76813be94547d752ef929ee6c1ebce78cea234c5c592c,eval,Cesnet200603
40,9,0.666667,39,1,Cesnet200603-r1,4289116980301350753,73b5f0bb6b1117218e6d48dfeb76ba5c225e3dc1334146220ec5e88180b2024d,eval,Cesnet200603
40,4,0.666667,39,2,Cesnet200603-r2,5195842168826478650,750656d591d89bdf2264f0a526ee6c8d543e62f3ca14802d959afcae730a85ef,eval,Cesnet200603
40,5,0.533333,31,0,Digex-r0,10800825765349067673,71697144f98fa468e36a456ba3e41ec5a033de80a8bddfd37ee6124e456c91f1,eval,Digex
40,11,0.333333,31,1,Digex-r1,4553592903677592101,9b10ff66a88454c9af698d9fad5989d88dec1cf33bc09d64b1b5628772180a7b,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,4ba875b69343fdb19a50c16927980aa9e3011995192ff1304a771ed2a0e040fa,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,ddc952ab925a1f5439feed036ef881e6308e3887a0f98b7353c7d36b204ab427,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,17a8bce13d2ce6cec03453775d49267f4d47389c5495eb03079ce136baac211c,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,cbef72dd8a58f33c6b54fb1967713b96d0714912f73cb1c5ce3fc31b9112a578,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,1560ac14c204a987232cbdd4b0d00c1dd9c54eceafc4fb1a164286a3d24ca447,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,bc4ea21e04f6d514493fe4a6a176693607c49db0d5d9dc833dbc4523829304a2,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,aa6a6b8c31d8eb323f0575d5ab92d7b90df588e715101338adbb0d1c035210fc,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,5d4965edf7e4692192d5b964ced0aabdc7791cf719484be5be8c3b209b768bcc,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,fa58a6f2928ae5ed08d84644a37b8ce8b0a9f6214919cdab797a2031acce6487,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,f35b7265bb76d1dad96935106100df497d36b14cc723ce45c87f3c1479bc3657,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,b94e6163ebbc6df0d0cebfedf34ed647ba3f50bd4e0a04b94df8396c36d28f4f,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,d384cecaea1e8832c6e6c5b80f84167d825754dc07d47f37ecb3d3c3f50cd434,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,f02924fd6feabe870ce4fda5665c2f9dcd2f1fb6a44491b183e8c3e739fffee7,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,f2001a2f83692b412a4281e6bc82013f2a73c6c3bd97821e8cb376b35920dd3a,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,ca1c1826ca16a05741eaf8a5e394cd726ea237714943e9381807c4777e8e3471,eval,Marwan
