alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,8,0.466667,25,0,Agis-r0,15566494339613965040,aa11f87648f27d9381674a1b2b20213d50995d8e96ca7798e199690f6f9bab94,eval,Agis
40,3,0.4,25,1,Agis-r1,16323045806345540192,97983736f0ce3f45965856aa4c87e92e60274dab30b25780de435d7fac026435,eval,Agis
40,10,0.933333,25,2,Agis-r2,17969966737673119908,0ceb65bdffb88ac5d1e9171b22cb6c09f420cdf9c9b40d74a20975d8dc72879c,eval,Agis
40,8,0.333333,27,0,Bbnplanet-r0,4258277787877543916,5fe61ac82b5aff25425fe014ea5ca5c9524f913d659ba886da1d22c08404bc4c,dev,Bbnplanet
40,14,0.666667,27,1,Bbnplanet-r1,6938569428179988182,e45970868b22e64f3a4c96be7633b5536edbaf1d756100e0dd8be96e14ed53e5,dev,Bbnplanet
40,7,0.666667,21,0,Belnet2008-r0,15286802624455833325,2434f7a5a2163f49d2ac1a1038d9d2d67fcca3113beffe2af37ff087fb1fad70,eval,Belnet2008
40,8,0.333333,21,1,Belnet2008-r1,871697653947309889,05db669f7d4e48629728e838c24c6d0dd2ad8c353646e03f3809d7b31f93503e,eval,Belnet2008
40,2,0.8,21,2,Belnet2008-r2,16180033288022385135,d4664dcf3786d009c0225dceff8ad2b14e25dbeaccc1297a63a3469fdb5d0715,eval,Belnet2008
40,5,0.533333,18,0,BsonetEurope-r0,11115118226998395478,84e2c7482ff37a7dc761d2bb4ffc4b420d7c96c61e87d3b4e666a4aca8407c79,eval,BsonetEurope
40,2,0.533333,18,1,BsonetEurope-r1,7815623503489987564,f5cd93b8f8ad84cb1af0baa3387bc1f20ca7dbb89f502752f18abd9cf16b9cca,eval,BsonetEurope
40,10,0.333333,18,2,BsonetEurope-r2,1140146593298868457,22f4dc5e1cc35d055a5a3fd0b6f5706086512f8043a369518b878010b1049cbb,eval,BsonetEurope
40,19,0.333333,36,0,BtNorthAmerica-r0,14150741444119254475,a0459608544bf9582f6914e261660f1f00252c967420fc390196ebc364ff4ba9,eval,BtNorthAmerica
40,16,1.0,36,1,BtNorthAmerica-r1,3401516565899209509,5551fe8e45243c47b3001625e331803f50c6af852a93da6ea6fedef02723d138,eval,BtNorthAmerica
40,12,0.333333,36,2,BtNorthAmerica-r2,10094003056187242629,72cb4132c25fecd0a0addbe114059bc51cc8e64d378cf756421878c7f2ccf2d9,eval,BtNorthAmerica
40,16,0.6,32,0,Canerie-r0,4120132187390513045,2f8c09ed7cb358ce0c5e0de07d6887646d0b790075e8fbdbdeec304f895bec3b,dev,Canerie
40,13,0.866667,32,1,Canerie-r1,7139684576512261099,bb91feec8f70dba010476a8d844376a8bb2729d51543b4195b959d6f2ee78878,dev,Canerie
40,7,0.4,39,0,Cesnet200603-r0,726445141633008049,cc4bfb8c9b672d84273915a17f533cb1dbe7f57115fb4adebd932ade228303f3,eval,Cesnet200603
40,9,0.666667,39,1,Cesnet200603-r1,4289116980301350753,3809ffea72e20dae524d15a0f34d633d7daaaceef5a6412af220dcab46e53682,eval,Cesnet200603
40,4,0.666667,39,2,Cesnet200603-r2,5195842168826478650,7a16649e938b9e917d86916369cbf292286ab3fc8943f1d3be03650617dcfd28,eval,Cesnet200603
40,5,0.533333,31,0,Digex-r0,10800825765349067673,f2063c6e5d91fd56388d04f3dddfd97fd367c7cfa456d5c7f1102ce324413088,eval,Digex
40,11,0.333333,31,1,Digex-r1,4553592903677592101,fa16519375b99a860433a6ababcb47189de8b2f1cb39f821c9e8e7540d3435e4,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,6781bc98df7fa5e1a7202256af493d88d4d4436f7a7cdc2e3883c46390118afe,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,e5a616a3698ab68c362dff3c8bd2d00bfc0f34305e17ff78641feeed33b93048,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,e1243f6aa0fc3d0348abd933cf319c78e32ad194619a2b5f939806f7f9bf796b,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,0eac918c2f50125fa3f1d4ed43d0137536d5f521f645f54dd9ac4c1054116603,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,fa889f9387b777f0872cb5715303b23af49e3157dede2cf6eabb6744b4dba2b1,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,23611bfbcbb3a3678c95fb66f0f9e15b0e6c66f5ccc80eed48da3ef742c90487,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,da6c157caea51bbd227b7d513f5bb5254db69d2c227bf264928bf5684ee71604,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,3ec4634da2a352943237f21b26914e2189f138cf155415a33bbba7da90b312b4,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,e833bd6f5609c5f1535385ac8c0b8c978eca8db9b7bade8fa01de298e4688971,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,00a69b4724e463b48c59ba324ea159cfc56698409f14c4ba096fdcf2d6a23d7d,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,e33af89172a9506dab34961cc69dce78e362787cd406d25689c5f295f5b9ebdd,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,1c0fe92faa13fd3a3e045c0e044a91c33c7be466b9d67e0c699ce7203bb02979,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,43f9cea6132fcd9cf8116bee32283649d948bce2e3ce278b280aa35c6852d677,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,765af386a18a84c05d3f32a3094d4a4b7aeb30e356cf12863adffad4e668cefd,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,5a1ce63505e17fbb319c4e5c982d2a8d5b935126910ada827489df3b66719891,eval,Marwan
