alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
60,8,0.466667,25,0,Agis-r0,15566494339613965040,0a3284cfc17a6fd206167f265f19376f8069b32beb7fe96cf1bc30c205ac6971,eval,Agis
60,3,0.4,25,1,Agis-r1,16323045806345540192,4976570997ae1737f0edea7fdde41eac40da2752c006fe5f9a5dbe461c8897e3,eval,Agis
60,10,0.933333,25,2,Agis-r2,17969966737673119908,bf0ccef1732009901d38dd5cb536ec24c920fde0ecbf6ae4ea80a5c8c2c0f1bd,eval,Agis
60,8,0.333333,27,0,Bbnplanet-r0,4258277787877543916,6b1455da0b3420f4cd4f401459aa07accd71fc34a89865b960447f2da16056b8,dev,Bbnplanet
60,14,0.666667,27,1,Bbnplanet-r1,6938569428179988182,a9f9ef2a6e4148b77c11aafc8b3a774f5745f0f1d10e60af66eccd087cec9f00,dev,Bbnplanet
60,7,0.666667,21,0,Belnet2008-r0,15286802624455833325,d33ef7d0a78c374186fc98ffd32fddfaaafb8e916d5243390f3835682848a5e8,eval,Belnet2008
60,8,0.333333,21,1,Belnet2008-r1,871697653947309889,de2cae4cdd2a10e0f329c0eafa3b4b5404b159ad8da2be0e10da23b064c772f4,eval,Belnet2008
60,2,0.8,21,2,Belnet2008-r2,16180033288022385135,207d1a4655d4b971638363680777aa530b661b60ca6b052917a38ddfeae1cd43,eval,Belnet2008
60,5,0.533333,18,0,BsonetEurope-r0,11115118226998395478,d1fbed94c6c0828ee470c750212e2c054b2cc0ed8906c5c4ed2206099dbc6e5f,eval,BsonetEurope
60,2,0.533333,18,1,BsonetEurope-r1,7815623503489987564,c4262de5fccd33a244adb10cd0c5595c40fdb17c46e35affc928f24095e906af,eval,BsonetEurope
60,10,0.333333,18,2,BsonetEurope-r2,1140146593298868457,6d128b82603faa4605def8e71fce10967c7512d76dc1acf43d0ece7331b0dd63,eval,BsonetEurope
60,19,0.333333,36,0,BtNorthAmerica-r0,14150741444119254475,338b439ccfc8d44c9d88dd3f4fd43ccc711022ba43dc9d833d95a55ba0d69c9c,eval,BtNorthAmerica
60,16,1.0,36,1,BtNorthAmerica-r1,3401516565899209509,ca56cc51e690134715040bddb1fa74083882eaf999015f57d38646d7eb4a2cca,eval,BtNorthAmerica
60,12,0.333333,36,2,BtNorthAmerica-r2,10094003056187242629,1d4dfd9b266d21d5b64e37faa8405c540a2d1cc6cedf716a1db0753c9365643a,eval,BtNorthAmerica
60,16,0.6,32,0,Canerie-r0,4120132187390513045,324dfaa2b591eacc533d725c2c26d6a07327c8443970be6f570c6ea0e86ab52d,dev,Canerie
60,13,0.866667,32,1,Canerie-r1,7139684576512261099,b69c83e04aafcd9081a0e9d87fad62a64e970d834f8e0dfaf4e49b56ba4f897f,dev,Canerie
60,7,0.4,39,0,Cesnet200603-r0,726445141633008049,c4534329a9b6affd638183a6671f57562cc887c4136c2489d5dbb373b6a748c3,eval,Cesnet200603
60,9,0.666667,39,1,Cesnet200603-r1,4289116980301350753,cdda5d3c89c0403b20010b01620408be7df741d80af278a7045a9cd8208f1d56,eval,Cesnet200603
60,4,0.666667,39,2,Cesnet200603-r2,5195842168826478650,0e5244c77a22dd9fd5d870607c2162eab730d30d097f486b96495efad432a52d,eval,Cesnet200603
60,5,0.533333,31,0,Digex-r0,10800825765349067673,71cd8f221925837c16ac6f006b4ae762f22a30f86b852559d23d4ebcf47f8cc4,eval,Digex
60,11,0.333333,31,1,Digex-r1,4553592903677592101,7108dec6c73bcfe647c0cf468d81d3ae2383af42df3fe40f1aaf12cfec2daab3,eval,Digex
60,3,0.133333,31,2,Digex-r2,6101143522438592080,68ba932457dd06eeaaedce23052a7e4ce2f4759b42a7844f5068dfe73cb1bc5b,eval,Digex
